season,week,date,away,home,first_downs_away,first_downs_home,third_downs_away,third_downs_home,fourth_downs_away,fourth_downs_home,passing_yards_away,passing_yards_home,rushing_yards_away,rushing_yards_home,total_yards_away,total_yards_home,comp_att_away,comp_att_home,sacks_away,sacks_home,rushing_attempts_away,rushing_attempts_home,fumbles_away,fumbles_home,int_away,int_home,turnovers_away,turnovers_home,penalties_away,penalties_home,redzone_away,redzone_home,drives_away,drives_home,def_st_td_away,def_st_td_home,possession_away,possession_home,score_away,score_home
2021,16,12/25/21,Colts,Cardinals,20,20,15-Aug,13-Jun,0-1,3-Jan,220,245,126,133,346,378,18-28,27-43,5-Feb,0-0,33,21,0,0,0,0,0,0,May-40,Nov-85,4-Feb,2-Jan,10,10,0,0,35:29:00,24:31:00,22,16
2021,16,12/26/21,Lions,Falcons,19,14,16-Jul,8-Feb,4-Mar,1-Jan,208,207,130,47,338,254,25-35,18-24,0-0,8-Mar,33,18,0,1,1,0,1,1,30-Jun,15-Feb,0-4,2-Feb,8,8,0,0,38:05:00,21:55,16,20
2021,16,12/26/21,Ravens,Bengals,21,33,11-Jun,10-May,0-1,2-Feb,295,498,39,77,334,575,28-40,37-46,9-Jan,27-Mar,16,21,0,0,1,0,1,0,27-Jun,May-45,3-Mar,7-Apr,9,9,0,0,22:57,37:03:00,21,41
2021,16,12/26/21,Rams,Vikings,22,19,14-Jul,12-Feb,1-Jan,1-Jan,197,295,159,66,356,361,21-37,27-38,0-0,20-Mar,33,22,0,0,3,1,3,1,5-Jan,20-Feb,5-Feb,5-Feb,11,12,1,0,30:00:00,30:00:00,30,23
2021,16,12/26/21,Bills,Patriots,28,20,12-Jun,10-Jan,4-Mar,6-May,314,139,114,149,428,288,30-47,14-32,0-0,6-Jan,28,27,0,0,0,2,0,2,May-45,30-Mar,7-Apr,3-Mar,9,8,0,0,35:09:00,24:51:00,33,21
2021,16,12/26/21,Jaguars,Jets,27,18,13-Jun,12-Apr,3-Feb,5-Mar,252,100,132,273,384,373,26-39,14-22,28-Jan,2-Jan,31,36,1,0,0,0,1,0,10-Feb,Jul-81,4-Feb,4-Jan,9,9,0,1,32:18:00,27:42:00,21,26
2021,16,12/26/21,Giants,Eagles,15,17,20-Aug,13-May,2-Jan,0-1,108,194,84,130,192,324,23-44,17-29,10-Feb,5-Jan,27,30,0,0,2,0,2,0,Jun-40,Nov-79,1-Jan,6-Mar,13,12,0,1,30:52:00,29:08:00,10,34
2021,16,12/26/21,Buccaneers,Panthers,21,16,14-Jul,18-Jul,0-0,0-2,232,206,159,67,391,273,18-31,22-45,0-0,Jul-45,31,15,0,0,0,1,0,1,Jun-50,Jun-32,4-Feb,0-3,11,11,0,0,33:24:00,26:36:00,32,6
2021,16,12/26/21,Chargers,Texans,25,26,9-Jun,13-Sep,0-0,0-0,328,248,89,189,417,437,27-35,21-27,8-Jan,6-Jan,21,36,1,0,2,0,3,0,May-49,Oct-70,4-Mar,4-Mar,10,9,0,1,25:08:00,34:52:00,29,41
2021,16,12/26/21,Bears,Seahawks,26,18,14-Jul,10-Mar,3-Jan,0-1,229,161,88,170,317,331,24-35,16-27,21-Apr,20-Feb,30,24,0,0,0,0,0,0,Aug-73,Jul-88,4-Feb,3-Jan,11,10,0,0,38:25:00,21:35,25,24
2021,16,12/26/21,Steelers,Chiefs,20,25,13-May,11-Apr,3-Feb,1-Jan,173,254,130,127,303,381,28-43,23-30,21-Feb,4-Feb,25,35,2,0,1,0,3,0,May-40,May-41,4-Jan,6-Apr,11,10,0,0,25:18:00,34:42:00,10,36
2021,16,12/26/21,Broncos,Raiders,8,22,10-Jan,12-Jun,1-Jan,1-Jan,140,182,18,160,158,342,15-22,20-25,13-Feb,19-Feb,16,40,0,2,0,1,0,3,30-Mar,Mar-37,1-Jan,3-Feb,9,10,0,0,23:23,36:37:00,13,17
2021,16,12/26/21,Commanders,Cowboys,14,28,13-Mar,15-Oct,2-Jan,1-Jan,172,389,85,108,257,497,15-32,30-42,16-May,11-Mar,20,28,0,0,2,0,2,0,13-Jan,15-Mar,2-Feb,6-Jun,13,11,0,2,28:29:00,31:31:00,14,56
2021,16,12/27/21,Dolphins,Saints,16,10,15-May,0-12,0-0,3-Jan,173,81,86,83,259,164,19-26,20-Dec,25-Mar,Aug-54,30,23,0,0,1,2,1,2,Jul-65,Jul-62,3-Jan,0-1,11,12,1,0,33:56:00,26:04:00,20,3
2022,17,1/2/22,Falcons,Bills,18,28,7-Jan,12-Jul,0-1,1-Jan,169,118,96,233,265,351,13-23,26-Nov,28-May,2-Jan,22,44,1,0,0,3,1,3,27-Apr,Jul-47,4-Jan,5-Apr,9,8,0,0,23:53,36:07:00,15,29
2022,17,1/2/22,Giants,Bears,13,17,11-Jan,16-Jun,0-1,3-Feb,-6,162,161,87,155,249,11-Apr,18-36,30-Apr,11-Feb,40,27,2,0,2,2,4,2,26-Mar,May-35,0-0,5-Mar,12,12,0,0,29:52:00,30:08:00,3,29
2022,17,1/2/22,Chiefs,Bengals,23,23,11-Jun,10-Apr,1-Jan,1-Jan,259,415,155,60,414,475,26-35,30-40,0-0,Apr-31,23,19,0,0,0,0,0,0,Oct-83,May-62,4-Mar,3-Feb,9,9,0,0,30:54:00,29:06:00,31,34
2022,17,1/2/22,Dolphins,Titans,16,17,12-Mar,15-Jul,3-Jan,1-Jan,182,110,74,198,256,308,18-39,13-18,23-Apr,10-Jan,16,40,1,0,1,0,2,0,May-55,Jun-70,0-0,3-Feb,11,11,0,0,26:48:00,33:12:00,3,34
2022,17,1/2/22,Raiders,Colts,18,16,14-Jun,11-Mar,2-Feb,1-Jan,241,140,85,122,326,262,24-32,16-27,14-Feb,8-Jan,27,26,0,0,2,0,2,0,Jun-41,25-Mar,4-Feb,1-Jan,10,9,0,0,31:03:00,28:57:00,23,20
2022,17,1/2/22,Jaguars,Patriots,11,32,9-Mar,10-Aug,0-0,0-0,173,290,80,181,253,471,17-27,25-34,20-Feb,0-0,17,36,0,0,3,0,3,0,25-Mar,30-Mar,0-1,6-Jun,10,10,0,0,23:14,36:46:00,10,50
2022,17,1/2/22,Buccaneers,Jets,26,22,15-Sep,11-Jun,1-Jan,0-1,405,224,62,150,467,374,34-50,19-33,5-Jan,10-Jan,21,26,0,1,1,0,1,1,Apr-39,14-Feb,3-Feb,4-Mar,10,10,0,0,33:03:00,26:57:00,28,24
2022,17,1/2/22,Eagles,Commanders,18,24,12-Apr,15-Sep,4-Mar,0-1,212,218,118,94,330,312,17-26,27-36,2-Jan,29-Mar,34,22,0,0,0,1,0,1,Jun-42,4-Jan,2-Feb,3-Jan,9,8,0,0,32:09:00,27:51:00,20,16
2022,17,1/2/22,Rams,Ravens,20,19,9-Mar,14-Apr,1-Jan,3-Mar,300,162,73,165,373,327,26-35,20-32,9-Jan,May-35,20,32,1,1,2,1,3,2,Apr-35,24-Apr,4-Mar,0-2,10,9,0,1,26:21:00,33:39:00,20,19
2022,17,1/2/22,Broncos,Chargers,18,21,11-Mar,15-Sep,4-Jan,1-Jan,236,237,83,104,319,341,19-28,22-31,10-Jan,0-0,27,35,1,0,0,0,1,0,23-Mar,22-Mar,3-Jan,4-Feb,9,10,0,1,29:44:00,30:16:00,13,34
2022,17,1/2/22,Texans,49ers,15,19,15-May,13-May,0-1,0-2,136,241,86,175,222,416,21-32,16-23,27-Mar,8-Jan,27,37,0,0,1,1,1,1,May-67,7-111,2-Jan,4-Jan,12,12,0,0,30:31:00,29:29:00,7,23
2022,17,1/2/22,Cardinals,Cowboys,23,19,16-Jul,11-Mar,2-Feb,3-Mar,272,256,127,45,399,301,27-39,25-39,14-Jan,1-Jan,32,17,0,1,0,0,0,1,Jul-45,Oct-88,4-Feb,2-Feb,10,9,0,0,34:42:00,25:18:00,25,22
2022,17,1/2/22,Panthers,Saints,16,15,14-Jun,13-May,0-0,0-0,90,207,88,73,178,280,17-26,17-28,Jul-42,15-Feb,26,28,1,0,1,0,2,0,5-Jan,May-33,0-1,3-Jan,10,11,0,0,30:31:00,29:29:00,10,18
2022,17,1/2/22,Lions,Seahawks,20,29,10-May,12-Jul,2-Jan,1-Jan,262,232,95,265,357,497,22-37,20-29,0-0,4-Jan,22,41,0,0,3,0,3,0,30-Apr,31-May,3-Mar,8-Jun,12,11,0,0,26:27:00,33:33:00,29,51
2022,17,1/2/22,Vikings,Packers,11,29,12-Feb,13-Jul,4-Jan,0-1,179,307,27,174,206,481,24-39,31-42,15-Feb,0-0,11,32,0,0,0,0,0,0,23-Mar,5-Jan,1-Jan,7-Mar,11,11,0,0,21:27,38:33:00,10,37
2022,17,1/3/22,Browns,Steelers,15,20,17-May,18-May,3-Jan,2-Jan,139,109,93,190,232,299,16-38,24-46,Sep-46,14-Feb,20,31,0,0,2,1,2,1,Oct-77,May-51,2-Feb,3-Jan,13,14,0,0,25:05:00,34:55:00,14,26
2022,18,1/8/22,Chiefs,Broncos,28,18,14-Aug,12-Jul,1-Jan,0-0,255,173,135,191,390,364,27-44,13-25,15-Jan,5-Jan,29,28,0,1,0,0,0,1,May-45,Jun-45,4-Feb,3-Jan,8,8,1,0,33:04:00,26:56:00,28,24
2022,18,1/8/22,Cowboys,Eagles,22,22,13-Aug,18-Oct,2-Feb,3-Mar,304,166,171,149,475,315,22-28,20-34,1-Jan,22-Mar,32,33,0,0,0,1,0,1,May-44,30-Mar,5-May,3-Feb,10,10,0,0,27:37:00,32:23:00,51,26
2022,18,1/9/22,Bengals,Browns,11,24,14-May,12-Jun,1-Jan,0-1,103,171,79,205,182,376,15-29,17-24,Apr-33,5-Jan,18,41,0,1,0,1,0,2,Apr-32,Apr-46,2-Jan,4-Feb,9,11,1,0,26:21:00,33:39:00,16,21
2022,18,1/9/22,Packers,Lions,22,19,14-Aug,11-Apr,2-Jan,3-Feb,256,305,122,99,378,404,24-35,22-32,16-Apr,8-Jan,27,26,1,0,2,0,3,0,0-0,15-Feb,3-Feb,5-Feb,11,11,0,0,33:39:00,26:21:00,30,37
2022,18,1/9/22,Bears,Vikings,24,11,15-May,13-Jul,6-Jan,0-0,266,227,90,104,356,331,33-48,14-22,Jul-59,23-Mar,25,22,0,0,2,0,2,0,10-Feb,Apr-47,0-2,0-1,11,11,0,1,36:47:00,23:13,17,31
2022,18,1/9/22,Commanders,Giants,16,10,13-Mar,17-Jun,1-Jan,4-Feb,99,83,226,94,325,177,18-Sep,15-31,21-Mar,20-Mar,37,25,0,1,0,2,0,3,29-Mar,21-Mar,3-Jan,0-1,10,11,1,0,32:17:00,27:43:00,22,7
2022,18,1/9/22,Colts,Jaguars,13,19,12-Apr,15-Jul,5-Feb,1-Jan,139,217,94,101,233,318,17-29,23-32,Jun-46,6-Jan,18,31,1,0,1,0,2,0,Apr-52,Jun-49,3-Jan,5-Feb,9,10,0,0,26:41:00,33:19:00,11,26
2022,18,1/9/22,Steelers,Ravens,19,20,17-Jun,14-Mar,1-Jan,2-Jan,235,132,79,249,314,381,30-44,16-32,9-Jan,9-Mar,30,36,0,1,1,2,1,3,Jun-43,5-Jan,3-Jan,0-2,15,14,0,0,36:48:00,31:16:00,16,13
2022,18,1/9/22,Titans,Texans,23,18,13-Aug,11-Apr,0-0,1-Jan,281,289,124,64,405,353,23-32,23-33,6-Jan,12-Feb,32,21,0,0,0,0,0,0,May-42,Apr-65,4-Apr,2-Jan,10,10,0,0,33:34:00,26:26:00,28,25
2022,18,1/9/22,Saints,Falcons,22,13,16-Aug,10-Mar,0-1,3-Feb,174,195,195,62,369,257,16-24,20-33,4-Jan,21-Mar,46,12,0,2,0,1,0,3,Apr-40,May-46,7-Mar,3-Feb,11,11,0,0,39:17:00,20:43,30,20
2022,18,1/9/22,Jets,Bills,4,25,14-Jan,18-Aug,1-Jan,0-1,5,254,48,170,53,424,20-Jul,25-46,Sep-82,0-0,17,33,0,0,0,0,0,0,27-Apr,Apr-40,0-0,4-Mar,13,14,0,0,23:00,37:00:00,10,27
2022,18,1/9/22,49ers,Rams,23,19,14-Sep,17-Oct,0-0,1-Jan,314,201,135,64,449,265,24-33,21-32,26-Mar,May-37,31,27,0,0,2,2,2,2,Jun-56,15-Mar,4-Feb,4-Mar,11,11,0,0,36:44:00,31:24:00,27,24
2022,18,1/9/22,Patriots,Dolphins,21,23,10-May,15-Jul,0-0,0-1,245,103,134,195,379,298,20-30,15-22,16-Feb,6-Jan,27,43,2,0,1,0,3,0,Aug-78,May-33,4-Mar,3-Feb,10,9,0,2,26:24:00,33:36:00,24,33
2022,18,1/9/22,Seahawks,Cardinals,19,20,12-Aug,18-Sep,0-0,2-Jan,229,187,202,118,431,305,15-26,28-39,9-Jan,May-53,30,28,1,1,1,0,2,1,30-Apr,Jun-46,3-Feb,3-Jan,11,10,0,1,24:11:00,35:49:00,38,30
2022,18,1/9/22,Panthers,Buccaneers,18,21,14-Apr,11-Apr,6-Feb,1-Jan,207,324,110,85,317,409,29-43,29-39,12-Feb,2-Jan,26,20,1,0,1,0,2,0,10-Jan,10-Feb,4-Feb,3-Mar,12,12,0,0,35:05:00,24:55:00,17,41
2022,18,1/9/22,Chargers,Raiders,27,24,18-Apr,17-Aug,7-Jun,1-Jan,355,172,85,174,440,346,34-64,21-37,28-Mar,18-Mar,21,34,1,0,1,0,2,0,10-108,Apr-38,4-Apr,5-Mar,11,13,0,0,31:19:00,38:41:00,32,35
2022,1,9/8/22,Bills,Rams,23,19,10-Sep,13-Jun,0-0,3-Feb,292,191,121,52,413,243,26-31,29-41,5-Feb,Jul-49,25,18,2,0,2,3,4,3,May-35,30-Apr,2-Feb,2-Jan,10,10,0,0,31:14:00,28:46:00,31,10
2022,1,9/11/22,Saints,Falcons,18,26,13-Apr,13-May,0-0,0-0,234,215,151,201,385,416,23-34,20-33,Apr-35,0-0,19,38,1,2,0,0,1,2,Aug-99,Aug-55,3-Mar,4-Feb,12,13,0,0,26:16:00,33:44:00,27,26
2022,1,9/11/22,49ers,Bears,17,15,17-Aug,14-May,0-2,0-0,155,105,176,99,331,204,13-28,17-Aug,9-Feb,16-Feb,37,37,1,0,1,1,2,1,Dec-99,24-Mar,3-Jan,2-Feb,11,11,0,0,33:28:00,26:32:00,10,19
2022,1,9/11/22,Steelers,Bengals,13,32,15-Apr,16-Aug,0-0,3-Jan,192,299,75,133,267,432,21-38,33-53,2-Jan,Jul-39,22,34,0,1,0,4,0,5,Aug-59,27-Apr,2-Jan,5-Feb,15,14,1,0,26:18:00,43:42:00,23,20
2022,1,9/11/22,Eagles,Lions,27,23,17-Oct,14-Sep,3-Feb,1-Jan,239,205,216,181,455,386,18-32,21-37,4-Jan,10-Jan,39,28,0,0,0,1,0,1,Oct-61,Jul-65,5-Apr,4-Apr,10,11,1,0,31:34:00,28:26:00,38,35
2022,1,9/11/22,Patriots,Dolphins,17,18,9-Apr,14-Jun,0-1,1-Jan,193,242,78,65,271,307,21-30,23-33,20-Feb,28-Mar,22,23,2,0,1,0,3,0,15-Mar,20-Apr,1-Jan,0-2,9,8,0,1,27:30:00,32:30:00,7,20
2022,1,9/11/22,Ravens,Jets,13,24,13-May,14-Feb,0-0,4-Mar,211,297,63,83,274,380,17-30,37-59,2-Feb,12-Mar,21,17,0,1,1,1,1,2,29-May,Jun-81,2-Jan,2-Jan,13,12,0,0,27:30:00,32:30:00,24,9
2022,1,9/11/22,Jaguars,Commanders,24,26,12-Mar,10-Jul,0-1,0-0,260,305,123,85,383,390,24-42,27-41,15-Feb,8-Jan,18,28,0,1,1,2,1,3,13-90,Jun-63,5-Feb,2-Feb,11,12,0,0,27:03:00,32:57:00,22,28
2022,1,9/11/22,Browns,Panthers,23,15,18-Aug,11-Apr,2-Jan,0-0,138,207,217,54,355,261,18-34,16-27,9-Jan,28-Apr,39,19,0,0,0,1,0,1,Sep-71,Aug-96,4-Jan,3-Feb,11,12,0,0,38:26:00,21:34,26,24
2022,1,9/11/22,Colts,Texans,33,20,15-Jun,15-May,0-1,0-0,340,222,177,77,517,299,32-50,23-37,12-Feb,18-Mar,38,28,1,1,1,0,2,1,Jul-89,Jun-40,5-Feb,1-Jan,13,14,0,0,39:37:00,30:23:00,20,20
2022,1,9/11/22,Giants,Titans,19,19,10-Feb,11-Mar,1-Jan,0-0,156,266,238,93,394,359,17-21,20-33,May-32,Jan-00,32,26,1,1,1,0,2,1,Aug-45,Jul-50,3-Feb,3-Feb,12,11,0,0,28:54:00,31:06:00,21,20
2022,1,9/11/22,Packers,Vikings,21,19,9-Mar,13-Apr,0-2,1-Jan,227,269,111,126,338,395,26-39,23-32,Apr-33,8-Jan,18,28,1,0,1,0,2,0,10-Feb,20-Mar,3-Jan,3-Jan,11,10,0,0,28:37:00,31:23:00,7,23
2022,1,9/11/22,Chiefs,Cardinals,33,18,8-May,12-Mar,1-Jan,4-Mar,360,179,128,103,488,282,30-39,24-38,0-0,26-Mar,27,22,1,0,0,0,1,0,25-Mar,May-49,6-Jun,3-Mar,10,11,0,0,34:42:00,25:18:00,44,21
2022,1,9/11/22,Raiders,Chargers,18,18,11-May,14-Jun,2-Jan,0-1,256,279,64,76,320,355,22-37,26-34,Jun-39,0-0,13,31,0,0,3,0,3,0,11-Mar,21-May,3-Feb,3-Feb,11,11,0,0,27:28:00,32:32:00,19,24
2022,1,9/11/22,Buccaneers,Cowboys,18,12,14-May,15-Mar,0-0,5-Feb,195,173,152,71,347,244,18-27,21-42,17-Feb,25-Apr,33,18,0,0,1,1,1,1,25-May,Oct-73,3-Jan,0-0,11,11,0,0,32:42:00,27:18:00,19,3
2022,1,9/12/22,Broncos,Seahawks,20,19,15-Aug,11-Jun,0-1,0-1,330,177,103,76,433,253,29-42,23-28,10-Feb,18-Feb,20,19,2,1,0,0,2,1,12-106,May-77,0-4,0-2,8,8,0,0,33:39:00,26:21:00,16,17
2022,2,9/15/22,Chargers,Chiefs,21,15,16-May,12-Apr,4-Apr,0-0,326,226,75,93,401,319,33-48,24-35,8-Feb,9-Jan,24,18,0,0,1,0,1,0,25-Mar,Jun-54,5-Mar,3-Jan,12,11,0,1,33:37:00,26:23:00,24,27
2022,2,9/18/22,Jets,Browns,20,29,15-Aug,12-Aug,1-Jan,0-0,309,221,93,184,402,405,27-45,22-27,15-Feb,8-Jan,20,37,1,0,0,1,1,1,Aug-57,May-38,4-Mar,5-Apr,11,10,0,0,27:46:00,32:14:00,31,30
2022,2,9/18/22,Commanders,Lions,21,17,15-Jul,13-Apr,2-Jan,0-2,308,234,88,191,396,425,30-46,20-34,29-May,22-Mar,21,24,0,0,1,0,1,0,17-Feb,5-Jan,3-Mar,6-Apr,14,14,0,0,32:03:00,27:57:00,27,36
2022,2,9/18/22,Buccaneers,Saints,13,18,17-May,13-Apr,0-1,0-1,188,208,72,100,260,308,18-34,25-40,2-Jan,28-Jun,30,20,1,2,0,3,1,5,8-101,Sep-60,0-1,2-Jan,13,13,1,0,29:42:00,30:18:00,20,10
2022,2,9/18/22,Panthers,Giants,18,18,12-Feb,18-Jun,1-Jan,1-Jan,129,162,146,103,275,265,14-29,22-34,16-Feb,14-Mar,23,33,2,0,0,0,2,0,May-38,Aug-62,4-Jan,3-Jan,11,12,0,0,24:03:00,35:57:00,16,19
2022,2,9/18/22,Patriots,Steelers,18,16,17-Sep,15-Aug,0-0,0-0,252,152,124,91,376,243,21-35,21-33,0-0,16-Mar,31,22,0,1,1,1,1,2,Jul-55,20-Mar,3-Jan,2-Jan,10,9,0,0,33:36:00,26:24:00,17,14
2022,2,9/18/22,Colts,Jaguars,9,21,10-Feb,15-Jun,0-2,3-Feb,164,235,54,96,218,331,16-30,25-30,31-May,0-0,13,37,0,0,3,0,3,0,30-May,19-Mar,0-2,2-Feb,11,11,0,0,21:45,38:15:00,0,24
2022,2,9/18/22,Dolphins,Ravens,27,23,11-Jul,10-Mar,2-Feb,3-Jan,461,318,86,155,547,473,36-50,21-29,8-Jan,0-0,18,25,0,0,2,0,2,0,Aug-51,5-Jan,4-Apr,3-Feb,11,11,0,1,34:47:00,25:13:00,42,38
2022,2,9/18/22,Falcons,Rams,17,24,10-Mar,10-Jun,2-Jan,0-1,171,272,90,65,261,337,17-26,27-36,25-Mar,Jan-00,27,26,1,1,2,2,3,3,29-May,Mar-61,4-Feb,5-Apr,10,10,1,0,29:36:00,30:24:00,27,31
2022,2,9/18/22,Seahawks,49ers,14,25,7-Feb,15-Jun,0-0,3-Feb,180,184,36,189,216,373,24-31,15-24,17-Feb,Jan-00,14,45,1,0,2,0,3,0,10-106,26-Jan,0-1,5-Feb,9,10,1,0,21:40,38:20:00,7,27
2022,2,9/18/22,Bengals,Cowboys,19,19,17-Jun,10-Mar,1-Jan,1-Jan,165,230,89,107,254,337,24-36,19-31,Jun-34,5-Jan,25,27,0,1,0,0,0,1,Jul-35,May-45,1-Jan,2-Feb,10,10,0,0,33:48:00,26:12:00,17,20
2022,2,9/18/22,Texans,Broncos,15,20,13-Feb,12-Mar,3-Jan,1-Jan,154,201,80,149,234,350,19-38,14-31,23-Mar,18-Mar,18,31,0,0,0,1,0,1,Aug-94,13-100,0-1,0-2,11,11,0,0,27:27:00,32:33:00,9,16
2022,2,9/18/22,Cardinals,Raiders,28,20,13-Mar,11-Jun,5-Mar,0-0,270,244,143,80,413,324,31-49,25-39,7-Jan,8-Jan,28,21,0,1,1,0,1,1,12-120,Oct-68,4-Mar,4-Feb,9,9,1,0,36:22:00,29:47:00,29,23
2022,2,9/18/22,Bears,Packers,11,26,7-Jan,9-May,0-1,0-0,48,211,180,203,228,414,11-Jul,19-25,22-Mar,23-Mar,27,38,0,1,1,0,1,1,Jul-50,25-Mar,2-Jan,5-Mar,9,9,0,0,22:45,37:15:00,10,27
2022,2,9/19/22,Titans,Bills,12,23,12-Apr,13-May,1-Jan,3-Feb,107,313,80,101,187,414,24-Dec,26-40,16-Feb,4-Jan,27,24,2,0,2,0,4,0,Sep-87,Aug-49,1-Jan,5-Mar,11,11,0,1,28:26:00,31:34:00,7,41
2022,2,9/19/22,Vikings,Eagles,20,25,12-Apr,13-Jul,0-0,0-0,202,323,62,163,264,486,27-46,26-31,19-Feb,10-Mar,11,34,0,0,3,1,3,1,25-May,Aug-60,4-Jan,2-Jan,10,10,0,0,23:46,36:14:00,7,24
2022,3,9/22/22,Steelers,Browns,20,22,9-Jan,16-Jun,0-0,4-Mar,204,205,104,171,308,376,20-32,21-31,3-Jan,15-Feb,22,38,1,0,0,0,1,0,25-May,24-May,3-Feb,4-Mar,11,10,0,1,23:51,36:09:00,17,29
2022,3,9/25/22,Texans,Bears,17,17,12-Mar,14-Jun,1-Jan,0-0,237,82,92,281,329,363,20-32,17-Aug,8-Jan,24-May,24,40,0,0,2,2,2,2,25-Mar,Jun-32,4-Feb,3-Feb,11,12,0,0,28:38:00,31:22:00,20,23
2022,3,9/25/22,Raiders,Titans,24,19,12-Jan,10-May,3-Mar,0-1,300,252,96,109,396,361,27-45,19-27,7-Jan,12-Jan,19,27,0,0,1,1,1,1,Jun-44,Jul-85,6-Feb,3-Mar,9,10,0,0,30:45:00,29:15:00,22,24
2022,3,9/25/22,Chiefs,Colts,20,19,10-Mar,15-Jun,2-Jan,3-Jan,257,177,58,82,315,259,20-36,27-37,5-Jan,May-45,23,27,1,1,1,0,2,1,Jun-45,Apr-34,4-Feb,3-Feb,10,11,0,0,26:28:00,33:32:00,17,20
2022,3,9/25/22,Bills,Dolphins,31,15,18-Nov,8-Mar,3-Feb,0-0,382,171,115,41,497,212,42-63,13-20,18-Apr,15-Feb,23,17,1,0,0,0,1,0,Jul-52,20-Apr,4-Feb,3-Mar,9,8,0,0,40:40:00,19:20,19,21
2022,3,9/25/22,Lions,Vikings,23,30,16-Mar,9-Feb,6-Apr,2-Jan,277,250,139,123,416,373,25-41,24-41,0-0,10-Jan,35,25,0,1,1,0,1,1,Jul-59,15-Mar,3-Mar,3-Mar,12,13,0,0,34:04:00,25:56:00,24,28
2022,3,9/25/22,Ravens,Patriots,19,22,11-May,9-Feb,0-0,2-Jan,206,302,188,145,394,447,18-29,22-32,12-Apr,19-Mar,26,28,1,1,1,3,2,4,10-Feb,16-Mar,5-May,5-Mar,12,12,0,0,30:36:00,29:24:00,37,26
2022,3,9/25/22,Bengals,Jets,20,19,14-Jul,18-Jul,0-1,0-3,261,252,69,76,330,328,23-36,28-52,14-Feb,Apr-33,28,20,1,2,0,2,1,4,30-May,Apr-55,4-Feb,0-2,12,12,0,0,32:24:00,27:36:00,27,12
2022,3,9/25/22,Eagles,Commanders,21,20,15-May,17-Jun,3-Feb,0-2,328,153,72,87,400,240,22-35,25-43,12-Mar,Sep-58,30,22,0,1,0,0,0,1,May-52,Apr-48,4-Feb,3-Jan,13,12,0,0,27:06:00,32:54:00,24,8
2022,3,9/25/22,Saints,Panthers,19,12,13-May,14-Apr,0-0,0-1,342,148,84,145,426,293,25-41,25-Dec,11-Jan,22-Mar,22,31,1,0,2,0,3,0,Jul-58,Apr-40,4-Feb,0-1,13,13,0,1,29:50:00,30:10:00,14,22
2022,3,9/25/22,Jaguars,Chargers,25,16,15-Aug,13-May,3-Feb,0-2,262,286,151,26,413,312,28-39,25-45,0-0,11-Jan,36,12,0,1,0,1,0,2,10-Feb,Jul-54,6-Mar,3-Jan,11,10,0,0,38:27:00,21:33,38,10
2022,3,9/25/22,Rams,Cardinals,15,23,8-Mar,18-Jun,0-0,5-Apr,239,295,100,70,339,365,18-25,37-58,10-Jan,19-Feb,20,21,1,0,0,0,1,0,Jun-35,Jun-50,3-Jan,0-2,10,9,0,0,26:04:00,33:56:00,20,12
2022,3,9/25/22,Falcons,Seahawks,24,23,7-Apr,17-Sep,0-0,3-Feb,207,308,179,112,386,420,13-20,32-44,22-Mar,17-Feb,31,23,1,0,1,1,2,1,15-Feb,Jun-47,4-Mar,5-Feb,9,8,0,0,28:14:00,31:46:00,27,23
2022,3,9/25/22,Packers,Buccaneers,14,19,15-Jun,11-Feb,0-0,1-Jan,248,251,67,34,315,285,27-35,31-42,7-Jan,20-Mar,25,14,1,2,1,0,2,2,Aug-65,Jun-40,3-Feb,1-Jan,12,12,0,0,33:25:00,26:35:00,14,12
2022,3,9/25/22,49ers,Broncos,13,14,10-Jan,19-Jun,0-0,0-0,179,160,88,101,267,261,18-29,20-33,Apr-32,24-Apr,19,33,2,0,1,0,3,0,Jul-40,30-May,1-Jan,1-Jan,14,14,0,0,25:31:00,34:29:00,10,11
2022,3,9/26/22,Cowboys,Giants,23,22,13-May,11-Mar,1-Jan,0-1,215,169,176,167,391,336,21-31,20-37,0-0,27-May,30,25,0,0,0,1,0,1,Aug-70,Aug-57,4-Feb,0-0,11,10,0,0,32:42:00,27:18:00,23,16
2022,4,9/29/22,Dolphins,Bengals,20,16,10-Feb,15-Aug,0-1,0-1,293,304,85,67,378,371,22-37,21-32,10-Jan,6-Jan,22,30,0,0,2,0,2,0,Jun-41,Jun-74,3-Jan,3-Feb,11,12,0,0,28:25:00,31:35:00,15,27
2022,4,10/2/22,Vikings,Saints,23,19,14-May,10-Apr,1-Jan,1-Jan,263,227,81,111,344,338,26-39,20-28,23-Mar,9-Feb,25,27,0,2,1,0,1,2,May-35,10-102,5-Feb,3-Mar,11,10,0,0,32:13:00,27:47:00,28,25
2022,4,10/2/22,Browns,Falcons,22,19,14-May,9-Mar,3-Feb,0-0,226,131,177,202,403,333,21-35,19-Jul,8-Jan,8-Jan,35,35,1,0,1,1,2,1,Jul-51,15-Jan,3-Jan,4-Feb,10,11,0,0,35:44:00,24:16:00,20,23
2022,4,10/2/22,Commanders,Cowboys,17,15,15-May,15-May,0-2,0-0,155,217,142,62,297,279,25-42,15-27,15-Feb,6-Jan,27,29,0,0,2,0,2,0,11-136,20-Apr,3-Jan,3-Jan,13,13,0,0,33:06:00,26:54:00,10,25
